month,year,mpaa,budget,runtime,screens,opening_week,domestic_box_office,user_vote,ratings,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
4.0,2015.0,3,190000000.0,137.0,4022.0,147187040.0,353007020.0,415000.0,7.1,330.0,78.88,192,0.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
4.0,2010.0,2,35000000.0,92.0,3002.0,6627564.0,17630465.0,18000.0,3.9,119.0,10.65,192,0.0,0.9952159292886285,-0.7346053175205193,-0.3040973446503502,-0.6968616641211753,0.021244531107465103,0.13395985839297167,-0.9355522424235112
10.0,2014.0,4,80000000.0,134.0,3313.0,23702421.0,85817906.0,548000.0,7.6,309.0,74.17,192,0.0,-0.5081333317576507,0.6743444093424582,-0.5221997714628048,1.7459734271616756,-0.31128992120413596,-0.49598494332732757,0.2867860559686071
7.0,2009.0,2,150000000.0,88.0,3697.0,31706934.0,119436770.0,50000.0,5.1,147.0,24.46,192,0.0,2.824920303488946,1.1635594311035862,-0.5533182315828048,-0.2174409994315639,-0.0794014407909324,-0.15813061409509843,-0.06047182827532436
3.0,2013.0,3,140000000.0,110.0,3734.0,40501814.0,122523060.0,187000.0,5.7,212.0,30.75,192,0.0,0.039242475532933724,2.1437411259986714,0.13977362633545717,-0.014988640429814909,-0.3404654654755615,-0.3368884945518384,0.214679224743207
8.0,2009.0,3,175000000.0,118.0,4007.0,54713046.0,150201498.0,215000.0,5.7,194.0,32.87,192,0.0,0.039242475532933724,2.1437411259986714,0.13977362633545717,-0.014988640429814909,-0.3404654654755615,-0.3368884945518384,0.214679224743207
2.0,2018.0,4,37000000.0,100.0,3502.0,17005332.0,69179066.0,256000.0,6.9,298.0,82.39,192,0.0,0.06734153100874134,1.2829501137176185,-0.44341283592590386,-0.3110280179343284,1.7918403300442636,-0.6859126559548941,-0.3455277003621119
9.0,2009.0,4,50000000.0,95.0,2502.0,9156057.0,20534907.0,140000.0,5.7,95.0,28.73,192,0.0,-0.5563041277788509,1.6462204554724078,0.2518469870241746,-0.1934638708360513,-0.1599841684108351,-0.25330441603136367,-0.14467174942662175
12.0,2002.0,4,100000000.0,167.0,2340.0,9496870.0,77812000.0,474000.0,7.5,254.0,72.85,192,0.0,-0.4367348478544532,-0.6069272835493628,-0.10707508278416131,0.039521511983652786,1.3646254987706385,0.24709819148097742,0.5304419978104575
1.0,2013.0,4,60000000.0,113.0,3103.0,17070347.0,46000903.0,223000.0,6.7,245.0,31.55,192,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
7.0,2004.0,4,2500000.0,102.0,813.0,201115.0,26782316.0,223000.0,7.4,228.0,82.92,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
6.0,2006.0,2,60000000.0,86.0,2981.0,7288977.0,28426747.0,47000.0,5.0,97.0,17.15,191,0.0,1.590762532600413,-0.23708464699425616,-0.41617070533906775,-0.5183864337149391,-0.15923676595726122,0.05037577987249682,-0.5762012682536825
6.0,2004.0,2,50000000.0,80.0,3150.0,21727611.0,75369589.0,94000.0,5.0,167.0,24.16,192,0.0,1.8899075810468964,-0.2540876270098755,-0.3200012880698838,-0.49268290403338943,-0.29388947045833225,-0.09203860974782144,-0.4434929629850262
10.0,2019.0,3,140000000.0,117.0,3642.0,20552372.0,48546770.0,122000.0,5.7,377.0,28.43,192,0.0,-0.5563041277788509,1.6462204554724078,0.2518469870241746,-0.1934638708360513,-0.1599841684108351,-0.25330441603136367,-0.14467174942662175
6.0,2016.0,3,17000000.0,104.0,152.0,98274.0,1361045.0,21000.0,6.5,135.0,52.68,192,0.0,-0.4354461296895735,-0.3401755862434365,-0.05158572709866951,0.44786027227365727,-0.3157025122746867,1.8560595266045612,0.3138585966492101
10.0,2009.0,3,10000000.0,89.0,18.0,11502.0,113682.0,12000.0,6.1,100.0,21.68,192,0.0,0.18743283326238627,0.5124071141403397,-0.5657725686384952,-0.5981140123331053,-0.7119732012648812,-0.1566050095775537,-0.5898727981990777
5.0,2007.0,4,20000000.0,113.0,2531.0,6773870.0,19103072.0,27000.0,5.9,146.0,20.19,192,0.0,-0.43229430843835875,-0.7525965338397491,-0.5736064897143689,-0.10135303246019595,-0.2596696863565511,0.016528411102002028,0.2880477015154483
10.0,2017.0,3,120000000.0,109.0,3246.0,13707376.0,33700160.0,119000.0,5.3,119.0,18.55,192,0.0,-0.5563041277788509,1.6462204554724078,0.2518469870241746,-0.1934638708360513,-0.1599841684108351,-0.25330441603136367,-0.14467174942662175
10.0,2000.0,4,40000000.0,102.0,2315.0,6637830.0,14967182.0,37000.0,5.1,82.0,14.17,192,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
3.0,2015.0,4,40000000.0,100.0,3212.0,33803253.0,90411453.0,147000.0,6.0,228.0,29.13,192,0.0,-0.40181098756607625,-0.5383917282502814,-0.5330877127137615,-0.7800182487981109,1.457847658341868,-0.16634602385180353,-1.1944060568671007
6.0,2010.0,4,40000000.0,109.0,2702.0,17570955.0,61153526.0,186000.0,6.3,242.0,70.87,192,0.0,-0.35749800944785237,-0.568422432252195,-0.6025204149550508,-0.591393307571308,-0.3208927376311328,-0.28525782533895566,-1.0520699363615058
7.0,2010.0,3,7000000.0,103.0,570.0,88182.0,9176933.0,24000.0,7.0,39.0,65.0,192,0.0,-0.35138345030230456,-0.5910444022036246,0.5697249200635394,0.14568467772489763,-0.3297238277294831,0.07120807800687963,0.6977772022738598
2.0,2017.0,4,5000000.0,104.0,3143.0,33377060.0,176040665.0,699000.0,7.8,451.0,96.62,192,0.0,-0.3030620496269008,-0.18681355891885068,2.539821423810101,-0.6413848451835993,-0.5251020036905054,-0.3508830453449731,-0.6715438058803647
3.0,2001.0,3,22000000.0,87.0,1742.0,4134977.0,11576464.0,20000.0,5.7,79.0,44.59,192,0.0,-0.5498202352834642,-0.6056213974026391,-0.8094958005547184,-0.6454271485535504,-0.5155494987650829,-0.5585738407022172,-0.8565475844007433
11.0,2005.0,4,40000000.0,117.0,1666.0,12020807.0,30985352.0,50000.0,5.5,154.0,23.0,192,0.0,-0.3564216844185675,-0.6938934704979657,-0.195551530474298,0.33301355949666916,1.4400799279622953,1.6868891486586974,0.31093402853057295
6.0,2008.0,3,80000000.0,110.0,3915.0,38683480.0,130319208.0,229000.0,6.5,256.0,51.4,192,0.0,0.0782169827172219,1.327521716893419,-1.0640988653095447,-0.21557490055042178,-0.33273055964054665,-0.35676749982264616,-0.5389401775179036
8.0,2014.0,3,30000000.0,139.0,2469.0,13585915.0,30703100.0,26000.0,6.9,44.0,71.0,192,0.0,-0.37377741799495856,-0.532049880371658,-0.1582849799071284,0.48474938649856464,-0.3271814901426961,1.7120184368880533,0.38356437284268874
8.0,2013.0,3,18000000.0,90.0,2135.0,4503892.0,10501938.0,25000.0,4.4,179.0,6.61,27,0.0,-0.5673570788719199,1.2547858737343573,0.20972503282736035,-0.04515704989292494,0.06209397602619625,-0.3215002205967324,-0.3172236896126998
2.0,2007.0,3,120000000.0,110.0,3620.0,45388836.0,115802596.0,253000.0,5.3,160.0,28.0,192,0.0,-0.2682120304254364,1.2377828937187378,0.30589445009654426,-0.019453520211375395,-0.07255872847487481,-0.4639146102170508,-0.18451538434404358
10.0,2002.0,4,20000000.0,91.0,2787.0,11503423.0,30113491.0,109000.0,5.6,153.0,17.12,15,0.0,-0.3030620496269008,-0.18681355891885068,2.539821423810101,-0.6413848451835993,-0.5251020036905054,-0.3508830453449731,-0.6715438058803647
9.0,2008.0,3,20000000.0,102.0,1512.0,5012315.0,13367624.0,78000.0,6.7,218.0,83.21,192,0.0,-0.26380277413287223,-0.9986727731340341,-0.7911117108533114,-0.09279422953598143,-0.6004581298595817,-0.5432430835980857,0.6859841349383458
7.0,2001.0,4,7000000.0,112.0,128.0,98791.0,6217849.0,127000.0,7.3,196.0,92.53,241,0.0,-0.43229430843835875,-0.7525965338397491,-0.5736064897143689,-0.10135303246019595,-0.2596696863565511,0.016528411102002028,0.2880477015154483
3.0,2017.0,3,110000000.0,107.0,3440.0,18676033.0,40563557.0,228000.0,6.3,342.0,43.23,192,0.0,-0.4493688503698115,0.9623677608497551,0.7763285611697595,0.13615703023742184,1.729933414705599,-0.32170795923972323,1.2872261804829817
8.0,2001.0,4,28000000.0,98.0,2048.0,3804452.0,8709640.0,58000.0,4.9,26.0,35.0,192,0.0,-0.4646479438295951,1.439858929140392,0.8282530033013394,-0.5661694236445067,-1.0202372141249219,0.0903813431470178,-0.6362549864462285
4.0,2017.0,3,7000000.0,101.0,2215.0,446380.0,24801212.0,131000.0,7.6,213.0,70.99,192,0.0,-0.4540905814308443,-0.445083693423055,-0.06980853221699171,0.19125733898554834,-0.40263591933435294,0.2722274797103332,0.6030723421225733
8.0,2003.0,4,54000000.0,121.0,2215.0,3753518.0,6087542.0,51000.0,2.6,223.0,7.99,192,0.0,-0.5324645017070732,-0.767464987528947,-0.8467623511218879,-0.7971629755554458,1.2517119193399087,-0.5837031289315731,-0.929177928712859
12.0,2003.0,3,12000000.0,100.0,402.0,89472.0,11670971.0,83000.0,6.9,37.0,72.0,149,0.0,-0.5660996438305704,-0.5692488455221022,-0.3652603655067959,0.43071554551632224,-0.5218382512766462,1.4387024215247917,0.5790867248034512
7.0,2017.0,4,28000000.0,122.0,2648.0,31201920.0,115171585.0,41000.0,6.2,210.0,87.67,192,0.0,0.1632522948734258,-0.255075863313486,-0.6856798504030864,0.07712219794604037,-0.4401509834212775,-0.06705566741847269,0.6473986756852771
5.0,2000.0,4,103000000.0,155.0,3188.0,34819017.0,187705427.0,16000000.0,8.5,305.0,78.04,192,0.0,0.043293122428844914,1.2589861615943378,-0.6380862353799445,0.6039648602313419,-0.4259527192117762,0.05667671551013479,1.1859078771596543
1.0,2019.0,3,20000000.0,129.0,3844.0,40328920.0,111048468.0,275000.0,6.6,462.0,37.69,192,1.0,-0.4078438169582629,-0.025466664116005885,1.864624598158608,-0.21718961553005564,-0.7703481663258342,0.07607730764829887,0.8161266882248598
8.0,2011.0,2,9000000.0,100.0,2040.0,5961231.0,11862398.0,6000.0,5.5,28.0,48.0,192,0.0,-0.4212786846020846,-0.33557403174837946,-0.14703171758776765,0.08072025662123006,-0.3480557055533443,-0.03550411651146526,-1.3476642454850427
9.0,2001.0,3,22000000.0,104.0,1225.0,2414596.0,4274407.0,24000.0,2.4,110.0,7.67,192,0.0,-0.5230753838772262,-0.8660312468299417,-0.49018242343357715,0.2110017264531207,-0.6202506362043219,-0.2891707150859443,0.9380062464702931
1.0,2006.0,2,30000000.0,118.0,2397.0,13594734.0,42647449.0,49000.0,7.2,185.0,55.54,192,0.0,-0.5258028520016786,-0.16356070657197044,-0.14859134379496894,-0.07348700234338881,-0.2820705315183874,3.0079790034438307,0.3397504098244535
3.0,2014.0,2,2000000.0,113.0,1860.0,9217013.0,60755732.0,45000.0,4.6,31.0,12.77,192,0.0,0.032598780732428854,-0.48414912259215154,-0.9993544888112129,0.059977471188705375,-0.646286722423237,-0.4844127724982422,0.9126268038395178
2.0,2003.0,3,56000000.0,219.0,1533.0,4675246.0,12882934.0,17000.0,6.2,150.0,12.25,192,0.0,-0.20859536279984692,-0.5164864497805504,0.14833581944535174,3.7866678996615684,-0.33144605985425896,1.4699331376713458,-1.524346022153717
2.0,2016.0,3,140000000.0,127.0,3117.0,14123903.0,31153464.0,126000.0,5.4,220.0,15.25,192,0.0,0.34243817087532846,1.2419831815787186,-0.5419168181107606,0.6296683899128915,-0.5606054237128474,-0.08573767411018346,1.31861618242831
4.0,2004.0,3,30000000.0,102.0,2323.0,6900000.0,14379751.0,26000.0,4.8,170.0,7.76,55,0.0,-0.20686166796387478,1.1640795403595043,1.5045896729535566,0.04274620499105105,-0.747836373639602,-0.19830376765174298,1.1723195543607683
4.0,2014.0,3,160000000.0,123.0,3952.0,93188384.0,200676069.0,40000.0,7.5,378.0,74.22,192,0.0,-0.3664850443774998,0.23330974464926219,1.2844573457755744,-0.8004017144840638,-1.1774017113122253,0.22234802882674146,-0.8597395473134808
11.0,2023.0,3,15000000.0,125.0,2308.0,11419975.0,56418793.0,68000.0,8.0,215.0,95.23,143,0.0,0.11777107218629804,1.5613312039508795,0.638394315044845,0.139235196097749,-1.1509744377830764,0.16454241135099276,1.1329194017940332
5.0,2019.0,3,170000000.0,132.0,4108.0,47776293.0,110500138.0,208000.0,6.0,400.0,42.7,192,0.0,0.3666187092642889,2.009466159032544,-0.4220095363461693,-0.04556782036625435,-0.8324276415564509,-0.17528701626926443,0.08134470854395562
4.0,2017.0,3,25000000.0,96.0,3076.0,11932330.0,45018541.0,92000.0,6.6,203.0,47.46,192,0.0,-0.40181098756607625,-0.5383917282502814,-0.5330877127137615,-0.7800182487981109,1.457847658341868,-0.16634602385180353,-1.1944060568671007
9.0,2010.0,4,32000000.0,109.0,3030.0,6884964.0,17804299.0,60000.0,6.3,198.0,53.53,192,0.0,-0.5498202352834642,-0.6056213974026391,-0.8094958005547184,-0.6454271485535504,-0.5155494987650829,-0.5585738407022172,-0.8565475844007433
2.0,2012.0,3,19000000.0,94.0,2186.0,4770360.0,11682205.0,46000.0,5.9,84.0,16.29,192,0.0,0.1308966555684044,1.6063458354800508,0.737185124419174,0.08774551925266076,-0.04547522943366034,-0.6061037008206608,0.13683214470841537
10.0,2007.0,4,19000000.0,114.0,1713.0,5501406.0,20300218.0,293000.0,7.6,218.0,90.57,192,0.0,-0.3622589020107852,-0.6356160053794252,1.1904109494471804,0.050231560340991056,1.794847061955327,-0.25793707812536826,0.8911896794296515
10.0,2014.0,4,61000000.0,149.0,3284.0,37513109.0,167767189.0,11000000.0,8.1,423.0,86.07,192,0.0,-0.3796146355871763,-0.4737724152531174,1.2276775000143496,0.20196738734288658,0.027585643850335243,-0.23280778989601245,0.9638200237417673
6.0,2000.0,3,103300000.0,117.0,3006.0,25336048.0,101643008.0,295000.0,6.5,34.0,35.0,192,0.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
10.0,2003.0,2,18000000.0,88.0,3225.0,13107022.0,37667746.0,47000.0,5.1,30.0,49.0,192,0.0,1.2922863415322896,-0.7362221115138636,-0.24359130075212898,-0.29253556604673286,-0.28574224442406493,0.21748642006247185,0.779531417101656
8.0,2019.0,4,20000000.0,100.0,3458.0,21402605.0,83140306.0,82000.0,6.7,291.0,77.82,192,0.0,0.17637988216931724,0.12097253240228938,-0.6078945228353094,-0.44980719138997893,-0.4898950568278498,-0.22480081414292244,-0.7624247383851557
9.0,2007.0,4,25000000.0,101.0,2612.0,13652001.0,35017297.0,95000.0,5.6,139.0,7.32,192,0.0,-0.5498202352834642,-0.6056213974026391,-0.8094958005547184,-0.6454271485535504,-0.5155494987650829,-0.5585738407022172,-0.8565475844007433
10.0,2005.0,2,7000000.0,93.0,929.0,421446.0,31558003.0,101000.0,7.4,41.0,80.0,180,0.0,-0.2527155119251359,-0.42936536805493397,0.14452271621692975,2.466184102324998,-0.26562756079717287,2.1061788750292827,-0.9845751751324988
10.0,2015.0,2,58000000.0,103.0,3618.0,23618556.0,80080379.0,95000.0,6.3,194.0,75.31,192,0.0,0.5389499292801849,0.014880013005161305,0.7226334906618492,-0.7405265048988959,-1.1274913354631897,-0.32754531248775154,-0.8552568486681987
10.0,2018.0,2,35000000.0,90.0,3723.0,15802225.0,46700633.0,24000.0,5.6,114.0,48.88,15,1.0,0.5389499292801849,0.014880013005161305,0.7226334906618492,-0.7405265048988959,-1.1274913354631897,-0.32754531248775154,-0.8552568486681987
12.0,2001.0,4,19800000.0,137.0,918.0,241219.0,41308615.0,94000.0,7.2,199.0,87.51,141,0.0,-0.329587177309819,-0.8985572426203188,0.06592696256616225,-0.14692569372084666,-0.18675759475168124,-0.18449099060145152,0.38275256166673477
4.0,2000.0,4,14000000.0,90.0,1525.0,2321729.0,5108820.0,18000.0,5.9,88.0,28.72,192,0.0,-0.3796146355871763,-0.4737724152531174,1.2276775000143496,0.20196738734288658,0.027585643850335243,-0.23280778989601245,0.9638200237417673
11.0,2003.0,4,40000000.0,98.0,2382.0,19288438.0,59694580.0,119000.0,5.8,204.0,19.06,192,0.0,-0.3030620496269008,-0.18681355891885068,2.539821423810101,-0.6413848451835993,-0.5251020036905054,-0.3508830453449731,-0.6715438058803647
6.0,2018.0,4,10000000.0,112.0,503.0,1719902.0,4343227.0,17000.0,4.8,74.0,5.19,192,0.0,-0.41809039611318244,-0.5020191763697444,-0.08885227766583906,0.2961244452717618,1.451558905830305,1.8309302383752053,0.2412282523370943
6.0,2007.0,3,9000000.0,95.0,1164.0,1355904.0,2956339.0,43000.0,6.2,117.0,59.86,192,0.0,-0.5258028520016786,-0.16356070657197044,-0.14859134379496894,-0.07348700234338881,-0.2820705315183874,3.0079790034438307,0.3397504098244535
12.0,2008.0,4,33000000.0,116.0,3045.0,271720.0,148095302.0,816000.0,8.1,271.0,80.0,192,0.0,-0.4540905814308443,-0.445083693423055,-0.06980853221699171,0.19125733898554834,-0.40263591933435294,0.2722274797103332,0.6030723421225733
8.0,2015.0,4,600000.0,80.0,1061.0,115540.0,6980524.0,17000.0,6.7,212.0,88.56,192,0.0,-0.43229430843835875,-0.7525965338397491,-0.5736064897143689,-0.10135303246019595,-0.2596696863565511,0.016528411102002028,0.2880477015154483
10.0,2013.0,3,110000000.0,91.0,3820.0,55785112.0,274092705.0,864000.0,7.7,411.0,96.0,191,0.0,-0.471268815622647,0.06362287526550274,0.630266001930633,0.09923322766041097,-0.2674045921915659,0.036407416372809726,1.041667103776559
11.0,2018.0,3,23000000.0,130.0,2648.0,320429.0,85080171.0,574000.0,8.2,417.0,76.0,192,0.0,-0.351981145002473,-0.8395627207883521,-0.6620829374045055,0.19213901505282038,-0.18421525716489423,1.4563193682797222,0.06853973223556377
6.0,2011.0,3,200000000.0,114.0,3816.0,53174303.0,116601172.0,296000.0,5.5,289.0,26.89,192,0.0,0.06747366081780536,2.0264691390481637,-0.5181789536153532,-0.07127135004780388,-0.6977749370553799,-0.032872626648946246,-0.051363596724700554
3.0,2010.0,4,100000000.0,115.0,3004.0,14309295.0,35497337.0,143000.0,6.8,229.0,54.66,192,0.0,-0.5363645170425223,0.7916163962929653,0.1357528084880054,1.8022561367796648,0.04601955037568241,-0.8000008112302197,0.5528288774365147
9.0,2006.0,3,30000000.0,126.0,3510.0,14414630.0,38432823.0,81000.0,7.1,127.0,44.77,192,0.0,-0.5084471184252877,-0.32540429669827803,-0.18585789436213848,-0.22522282934528434,1.4851908865866041,2.982849715214475,0.2671200655123378
8.0,2003.0,3,6000000.0,105.0,2253.0,2511403.0,5123696.0,13000.0,5.9,98.0,13.39,192,0.0,0.08602315985721216,0.29758741207375555,-0.7049001395316088,-0.971154466007025,-0.4562630760715504,0.9271186626963472,-0.7365329252099123
4.0,2007.0,4,67000000.0,191.0,2629.0,11596613.0,25037897.0,191000.0,7.5,231.0,82.91,192,0.0,-0.5039320802075359,1.1656963343528486,1.4440836290553354,-0.36157989308339156,-0.440849598108072,-0.2818303293212432,-0.542764105164399
6.0,2010.0,3,80000000.0,102.0,3534.0,40506564.0,162001186.0,277000.0,6.0,204.0,13.14,192,0.0,-0.41916672114246734,-0.3765481381239736,-0.495821162146592,-0.6282824217962154,-0.3094137597631234,-0.14121673562244771,-1.1217757125549845
7.0,2013.0,3,80000000.0,101.0,3491.0,41508572.0,133668525.0,170000.0,5.4,144.0,10.14,192,0.0,-0.41916672114246734,-0.3765481381239736,-0.495821162146592,-0.6282824217962154,-0.3094137597631234,-0.14121673562244771,-1.1217757125549845
12.0,2013.0,3,40000000.0,113.0,2856.0,7032724.0,29817991.0,63000.0,6.4,175.0,31.73,192,0.0,-0.5226510307504638,-0.575981654168283,-0.6706121064106684,-0.6227003070772421,-0.22603770560025177,1.1684478879412716,0.3139395146906917
8.0,2014.0,3,170000000.0,121.0,4088.0,94320883.0,333714112.0,13000000.0,8.0,392.0,89.84,192,0.0,0.08926993381029093,1.7189562986314695,-1.0219769111127304,-0.3638817214935482,-0.554808704077578,-0.2885716952572774,-0.3663882373318255
5.0,2017.0,3,200000000.0,136.0,4347.0,146510104.0,389813101.0,761000.0,7.6,473.0,83.21,192,1.0,0.08926993381029093,1.7189562986314695,-1.0219769111127304,-0.3638817214935482,-0.554808704077578,-0.2885716952572774,-0.3663882373318255
3.0,2005.0,3,35000000.0,105.0,3147.0,20671446.0,68915888.0,46000.0,5.9,185.0,42.51,192,0.0,-0.5498202352834642,-0.6056213974026391,-0.8094958005547184,-0.6454271485535504,-0.5155494987650829,-0.5585738407022172,-0.8565475844007433
12.0,2010.0,2,112000000.0,87.0,3089.0,6307691.0,42779261.0,74000.0,4.9,153.0,22.72,192,0.0,1.8899075810468964,-0.2540876270098755,-0.3200012880698838,-0.49268290403338943,-0.29388947045833225,-0.09203860974782144,-0.4434929629850262
11.0,2016.0,4,40000000.0,139.0,2971.0,15190758.0,67209615.0,596000.0,8.1,327.0,82.13,192,0.0,-0.20859536279984692,-0.5164864497805504,0.14833581944535174,3.7866678996615684,-0.33144605985425896,1.4699331376713458,-1.524346022153717
2.0,2016.0,3,22000000.0,106.0,2248.0,11355225.0,30498085.0,143000.0,6.3,50.0,72.0,244,0.0,-0.329587177309819,-0.8985572426203188,0.06592696256616225,-0.14692569372084666,-0.18675759475168124,-0.18449099060145152,0.38275256166673477
2.0,2016.0,3,22000000.0,100.0,2232.0,11355225.0,30080225.0,143000.0,6.3,412.0,84.3,192,0.0,-0.329587177309819,-0.8985572426203188,0.06592696256616225,-0.14692569372084666,-0.18675759475168124,-0.18449099060145152,0.38275256166673477
7.0,2007.0,2,75000000.0,117.0,3121.0,27800000.0,118871849.0,139000.0,6.7,256.0,90.41,192,0.0,-0.5012791108847406,-1.1735440872466358,-0.9939803809309543,-0.08160864499262357,-0.47728440322651994,-0.5448697836942754,0.6229816058631681
8.0,2006.0,4,700000.0,106.0,106.0,53983.0,2697938.0,92000.0,7.1,190.0,90.02,192,0.0,-0.4540905814308443,-0.445083693423055,-0.06980853221699171,0.19125733898554834,-0.40263591933435294,0.2722274797103332,0.6030723421225733
11.0,2002.0,3,25000000.0,98.0,2113.0,7820536.0,15567860.0,17000.0,4.6,111.0,7.14,123,0.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
2.0,2011.0,4,68000000.0,106.0,2950.0,13535374.0,45060734.0,131000.0,5.9,216.0,35.0,192,0.0,-0.5498202352834642,-0.6056213974026391,-0.8094958005547184,-0.6454271485535504,-0.5155494987650829,-0.5585738407022172,-0.8565475844007433
8.0,2007.0,4,10000000.0,109.0,3928.0,76221545.0,159366015.0,131000.0,6.0,141.0,30.43,192,0.0,-0.3775379954705688,-0.1581248370887883,1.24233539157876,-0.6520948935409374,-0.9553235668751937,0.15415222426137268,-1.032291487499559
8.0,2009.0,4,15000000.0,105.0,3025.0,16349565.0,33392973.0,71.0,5.3,17.0,35.0,192,0.0,-0.3775379954705688,-0.1581248370887883,1.24233539157876,-0.6520948935409374,-0.9553235668751937,0.15415222426137268,-1.032291487499559
8.0,2009.0,4,15000000.0,105.0,3088.0,16349565.0,33392973.0,60000.0,4.8,102.0,26.67,192,0.0,-0.3775379954705688,-0.1581248370887883,1.24233539157876,-0.6520948935409374,-0.9553235668751937,0.15415222426137268,-1.032291487499559
7.0,2002.0,4,15000000.0,90.0,2094.0,12292121.0,30354442.0,49000.0,3.9,87.0,11.76,192,1.0,-0.4057691807554405,-0.04085285013828101,1.9002879715295706,-0.5958121839229485,-0.5980140952953752,-0.14986364364151963,-0.7662486660316511
8.0,2008.0,4,9000000.0,92.0,1597.0,439925.0,4886216.0,17000.0,6.3,174.0,60.71,192,0.0,-0.35749800944785237,-0.568422432252195,-0.6025204149550508,-0.591393307571308,-0.3208927376311328,-0.28525782533895566,-1.0520699363615058
7.0,2008.0,3,150000000.0,92.0,3965.0,62603879.0,227946274.0,512000.0,6.4,264.0,42.98,192,0.0,-0.2313121594439706,0.4369496706357611,-0.9336414149194202,0.1585827880609107,-0.23715789367031903,-0.2578526641980398,0.6442405676513567
8.0,2016.0,4,20000000.0,111.0,2011.0,1751388.0,4712792.0,18000.0,6.6,141.0,46.98,192,0.0,-0.5258028520016786,-0.16356070657197044,-0.14859134379496894,-0.07348700234338881,-0.2820705315183874,3.0079790034438307,0.3397504098244535
2.0,2000.0,3,40000000.0,94.0,2618.0,15710411.0,36037909.0,13000.0,4.8,115.0,17.48,192,0.0,-0.43229430843835875,-0.7525965338397491,-0.5736064897143689,-0.10135303246019595,-0.2596696863565511,0.016528411102002028,0.2880477015154483
9.0,2003.0,3,2000000.0,106.0,18.0,78084.0,168406.0,27000.0,4.8,46.0,54.78,192,0.0,-0.3030620496269008,-0.18681355891885068,2.539821423810101,-0.6413848451835993,-0.5251020036905054,-0.3508830453449731,-0.6715438058803647
4.0,2011.0,3,30000000.0,111.0,2545.0,12370549.0,40259119.0,207000.0,6.7,279.0,71.0,121,0.0,0.01506193714397327,1.376258148544845,0.019866344570865925,0.660247569849331,-0.0686432476319579,-0.24733915239275736,1.4519506986275614
4.0,2009.0,0,30000000.0,102.0,3231.0,32324487.0,79576189.0,46000.0,4.7,159.0,43.63,192,0.0,0.913103539546355,-1.5316012666431815,-0.8022565634347125,-0.15018788731758365,-0.14662611235593137,-0.26969318967885614,0.8092050759946414
2.0,2001.0,4,87000000.0,131.0,3292.0,58003121.0,165092268.0,294000.0,6.8,208.0,42.12,192,0.0,-0.4649660331393249,-0.48965529659885554,0.5508774971666491,0.09580422160164176,1.7219349703504572,-0.056917676421914865,0.7964848192783651
2.0,2007.0,4,50000000.0,121.0,3003.0,13051650.0,27670986.0,116000.0,6.1,178.0,19.2,103,0.0,0.1747007192977487,-0.07925570779820872,0.4426172397063535,1.5947632493444484,1.4756351742286449,-0.7767474923003267,0.6160649464269755
1.0,2013.0,4,50000000.0,100.0,3375.0,19690956.0,55703475.0,217000.0,6.1,172.0,17.02,192,0.0,-0.17655584647618064,1.031421367386722,0.8823004663737091,-0.39215907301983083,-0.9328117741889617,-0.12022885103866926,-0.6760986213636503
1.0,2007.0,2,47000000.0,87.0,2381.0,6608244.0,15849032.0,11000.0,4.5,81.0,6.0,123,0.0,2.9120302518479724,-0.434424335125594,-0.1392358433053839,-0.30336646932799477,-0.01448779354120422,-0.09435973298074357,-0.45650832932865454
10.0,2017.0,3,5000000.0,96.0,3535.0,26039025.0,55683845.0,163000.0,6.6,186.0,69.18,192,0.0,-0.28126577663441527,-0.4943263993355448,2.036023466312724,-0.9339952166293436,-0.3821357707127035,-0.6065821139533042,-0.9865684464874896
2.0,2019.0,3,9000000.0,100.0,3212.0,9497665.0,28148130.0,86000.0,6.2,243.0,69.21,147,1.0,-0.27021282554134624,-0.10289181759749431,2.0781454205095384,-1.0823020375724701,-0.6042139151497349,-0.5383863093879355,-0.8140165063014115
11.0,2006.0,2,100000000.0,108.0,3804.0,41533432.0,198000317.0,200000.0,6.4,200.0,76.15,192,0.0,2.5439004009551067,-0.8383689085168616,-0.6557791517911531,-0.3093256115419719,-0.09744980591010192,-0.5133435381567028,-0.25428273024959097
