month,year,mpaa,budget,runtime,screens,domestic_box_office,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
1.0,2018.0,4,30000000.0,89.0,2125.0,20877013.0,99.0,27.32,192,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
7.0,2009.0,4,102500000.0,140.0,3336.0,97104620.0,316.0,68.22,192,0.0,-0.33352267780084016,0.615340226309888,-0.34894817682447493,2.54868056616266,1.658798354495122,1.949082901120203,-0.8337209585773624
8.0,2006.0,3,20500000.0,90.0,2323.0,20264436.0,91.0,14.56,192,0.0,-0.39471622966237147,0.35058173159976946,1.942409925726385,-0.744119004866075,-0.8200922397324065,-0.08166783907615088,-0.593696725845573
10.0,2002.0,4,25000000.0,97.0,1293.0,17844216.0,236.0,78.84,192,0.0,-0.5911790078642274,-0.8643978061679075,-0.22932854817168494,-0.062215049599541994,-0.10849595377869213,-0.7048445618806598,0.8193186511375969
12.0,2008.0,4,35000000.0,103.0,2508.0,8050977.0,137.0,29.18,123,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
2.0,2009.0,3,38000000.0,111.0,2313.0,31811527.0,149.0,24.83,192,0.0,-0.5563041277788509,1.6462204554724078,0.2518469870241746,-0.1934638708360513,-0.1599841684108351,-0.25330441603136367,-0.14467174942662175
10.0,2011.0,2,130000000.0,90.0,3963.0,149260504.0,178.0,83.17,192,0.0,2.813867352395877,0.7721248493655356,-0.5954401857796191,-0.0691341784884375,0.1426767036460989,-0.22632641866046715,-0.23302376846140244
11.0,2008.0,3,230000000.0,106.0,3501.0,169368427.0,350.0,63.18,191,0.0,0.1308966555684044,1.6063458354800508,0.737185124419174,0.08774551925266076,-0.04547522943366034,-0.6061037008206608,0.13683214470841537
10.0,2008.0,4,12000000.0,89.0,2463.0,31691811.0,100.0,55.58,192,0.0,-0.39471622966237147,0.35058173159976946,1.942409925726385,-0.744119004866075,-0.8200922397324065,-0.08166783907615088,-0.593696725845573
9.0,2016.0,2,15000000.0,124.0,1259.0,8874389.0,229.0,90.33,192,0.0,-0.5258028520016786,-0.16356070657197044,-0.14859134379496894,-0.07348700234338881,-0.2820705315183874,3.0079790034438307,0.3397504098244535
2.0,2002.0,4,35000000.0,101.0,2511.0,30336800.0,161.0,19.5,192,0.0,-0.09152053431997673,-0.5511762128201833,1.260719481280167,-0.09946197452336861,-1.0402321979696925,0.1694829813655042,0.5102402318395303
11.0,2000.0,4,13500000.0,124.0,223.0,7065332.0,157.0,74.01,192,0.0,-0.4354461296895735,-0.3401755862434365,-0.05158572709866951,0.44786027227365727,-0.3157025122746867,1.8560595266045612,0.3138585966492101
7.0,2013.0,3,130000000.0,98.0,2852.0,33618855.0,132.0,14.66,192,0.0,0.40577071583316554,1.5401097284895426,-0.963074044410716,-0.4899140188138942,1.077800009526343,-0.45611537310695144,-0.3063102763752851
10.0,2010.0,3,58000000.0,111.0,3349.0,90380162.0,38.0,60.0,192,0.0,-0.5282050723030433,0.7854294431913553,-0.3313394752371864,-0.48950324834056474,1.9723216271089898,-0.6023285774344194,-0.7048786745319405
4.0,2006.0,2,50000000.0,99.0,3651.0,71726025.0,150.0,25.68,185,0.0,1.590762532600413,-0.23708464699425616,-0.41617070533906775,-0.5183864337149391,-0.15923676595726122,0.05037577987249682,-0.5762012682536825
12.0,2010.0,3,5000000.0,92.0,131.0,2229058.0,239.0,85.21,192,0.0,-0.4540905814308443,-0.445083693423055,-0.06980853221699171,0.19125733898554834,-0.40263591933435294,0.2722274797103332,0.6030723421225733
11.0,2002.0,2,7000000.0,94.0,153.0,6199600.0,176.0,86.59,1,0.0,0.160100473622211,0.15734508428282656,-0.16365908778738705,0.6263355026798939,-0.4961838093394132,1.7724754480840863,0.6732095708190389
3.0,2009.0,2,50000000.0,98.0,3268.0,67172595.0,184.0,43.52,192,0.0,1.7527701744105129,1.768680966586506,0.42766686110088287,-0.05786435307322547,-0.14445987910604402,-0.20412629015673742,0.5336110001433366
10.0,2008.0,4,12000000.0,113.0,391.0,12796861.0,240.0,84.15,192,0.0,-0.5847440955718413,-0.6741569527017205,-0.3834831706251182,0.1741126122282133,-0.6087716583363125,-0.14512962536943633,0.8683004702768145
1.0,2005.0,2,30000000.0,102.0,3185.0,49772522.0,123.0,36.69,192,0.0,1.4872782229924164,-0.4365181630385654,-0.590961649603144,-0.5128043189959658,-0.0758607117943896,1.3600404034362163,0.8595139589919938
10.0,2003.0,2,35000000.0,111.0,3074.0,52333738.0,154.0,35.62,192,0.0,-0.5258028520016786,-0.16356070657197044,-0.14859134379496894,-0.07348700234338881,-0.2820705315183874,3.0079790034438307,0.3397504098244535
10.0,2004.0,2,15000000.0,107.0,2521.0,10411980.0,107.0,19.81,192,0.0,0.904434853849761,-0.848040030510712,-0.22067327836955827,-0.38450690520785874,-0.33933641874030557,-0.1717392677949747,-0.2855936974686664
5.0,2004.0,3,50000000.0,119.0,2721.0,37486512.0,166.0,27.66,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
11.0,2018.0,2,175000000.0,112.0,4017.0,201091711.0,318.0,85.7,192,1.0,2.8327264806289363,0.1336251262839226,-0.19411950580486906,-0.9730205648881671,-0.2029339572219363,1.125755548423895,-0.25806457596733307
1.0,2008.0,4,50000000.0,92.0,2764.0,42754105.0,178.0,39.17,123,1.0,0.0281895244398647,1.7523065442606205,0.0976516721386429,0.13331818051331149,-0.11838732103853018,-0.4050842991172072,0.04212728455712895
9.0,2019.0,4,50000000.0,100.0,3618.0,44819352.0,206.0,26.0,127,1.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
7.0,2010.0,0,15000000.0,104.0,2719.0,26167002.0,120.0,66.62,192,0.0,1.2812333904392206,-1.127656693251914,-0.28571325494894323,-0.14422874510360648,-0.06366409998703361,0.14929061549710312,0.6069794769155779
4.0,2018.0,3,120000000.0,107.0,4115.0,101028233.0,329.0,50.16,192,0.0,0.06747366081780536,2.0264691390481637,-0.5181789536153532,-0.07127135004780388,-0.6977749370553799,-0.032872626648946246,-0.051363596724700554
3.0,2011.0,2,135000000.0,107.0,3923.0,123477607.0,263.0,86.27,192,0.0,2.5076140819886437,0.7596941563544011,-0.7554891046084008,0.19415081656124766,0.32884613463187784,-0.27536520476335186,-0.3278969141262816
8.0,2001.0,3,48000000.0,112.0,2551.0,56618055.0,154.0,46.18,55,0.0,0.0782169827172219,1.327521716893419,-1.0640988653095447,-0.21557490055042178,-0.33273055964054665,-0.35676749982264616,-0.5389401775179036
6.0,2007.0,0,150000000.0,111.0,3940.0,206445654.0,290.0,96.0,192,0.0,2.9120302518479724,-0.434424335125594,-0.1392358433053839,-0.30336646932799477,-0.01448779354120422,-0.09435973298074357,-0.45650832932865454
10.0,2004.0,3,40000000.0,152.0,2474.0,75331600.0,245.0,78.02,192,0.0,-0.37377741799495856,-0.532049880371658,-0.1582849799071284,0.48474938649856464,-0.3271814901426961,1.7120184368880533,0.38356437284268874
3.0,2018.0,3,175000000.0,140.0,4234.0,137690172.0,499.0,71.1,192,0.0,0.06747366081780536,2.0264691390481637,-0.5181789536153532,-0.07127135004780388,-0.6977749370553799,-0.032872626648946246,-0.051363596724700554
8.0,2019.0,4,6000000.0,95.0,2998.0,28714231.0,361.0,86.3,192,0.0,-0.3794286760865106,0.7122227851555848,1.5798191238384887,-0.6997629257897865,-0.22497127352540036,-0.738548799633028,-0.7630838856202374
4.0,2000.0,3,24000000.0,107.0,2585.0,12372410.0,97.0,23.0,192,0.0,-0.5095234434545723,-0.19993325845250756,-0.5928267788428914,-1.1496296964132615,-0.2757817790068241,1.010702741216822,-1.095883899379741
10.0,2011.0,3,110000000.0,127.0,3440.0,85468508.0,271.0,59.5,192,0.0,-0.6315572521019757,1.329514952477591,-0.5808965371907121,-0.2441644657350671,-0.43391758582778195,1.3603760754352479,1.0250006563511471
10.0,2002.0,3,3000000.0,90.0,163.0,5853194.0,146.0,82.32,192,0.0,-0.43229430843835875,-0.7525965338397491,-0.5736064897143689,-0.10135303246019595,-0.2596696863565511,0.016528411102002028,0.2880477015154483
7.0,2005.0,2,45000000.0,86.0,2464.0,16809014.0,115.0,18.78,192,0.0,0.9048592069765233,-0.5579904378490531,-0.40110296134664963,-1.2182089387382216,0.05487651186376442,1.2858793352322413,-0.9096604292482677
2.0,2001.0,0,23000000.0,82.0,2630.0,36706141.0,90.0,56.22,192,0.0,2.612885203401489,-0.4174213551099746,-0.23540526057456784,-0.3290699990095443,0.12016491095986688,0.048054656639574714,-0.5892166345973108
11.0,2012.0,3,65000000.0,93.0,2781.0,44806783.0,177.0,17.98,192,0.0,-0.5081333317576507,0.6743444093424582,-0.5221997714628048,1.7459734271616756,-0.31128992120413596,-0.49598494332732757,0.2867860559686071
10.0,2002.0,4,78000000.0,124.0,3363.0,93149898.0,227.0,67.57,192,0.0,-0.4649660331393249,-0.48965529659885554,0.5508774971666491,0.09580422160164176,1.7219349703504572,-0.056917676421914865,0.7964848192783651
8.0,2005.0,3,26000000.0,85.0,3134.0,57891803.0,232.0,78.6,192,0.0,-0.4691941794198246,0.04823668924322766,0.6659293753015957,-0.2793893407324821,-0.09507052116110687,-0.18953353491700872,-0.5407082504799519
8.0,2004.0,4,17700000.0,118.0,29.0,673828.0,115.0,80.81,192,0.0,-0.3622589020107852,-0.6356160053794252,1.1904109494471804,0.050231560340991056,1.794847061955327,-0.25793707812536826,0.8911896794296515
11.0,2000.0,3,80000000.0,106.0,2703.0,17480890.0,130.0,18.15,192,0.0,-0.5563041277788509,1.6462204554724078,0.2518469870241746,-0.1934638708360513,-0.1599841684108351,-0.25330441603136367,-0.14467174942662175
3.0,2011.0,3,42000000.0,120.0,3030.0,37662162.0,249.0,12.75,55,0.0,-0.13457051532141423,-0.43288979821313567,2.322316202671159,-0.6328260422593848,-0.8658904471935359,-0.910654540045061,-0.2736073724574673
3.0,2018.0,4,69000000.0,140.0,3064.0,46874505.0,354.0,46.15,192,0.0,-0.5804846661678114,0.8787374780185817,0.13193970525958337,0.48177233944309444,0.11183804943276855,-0.16375507387228258,1.092599724457733
1.0,2012.0,3,58000000.0,125.0,2573.0,49876377.0,167.0,41.15,192,0.0,-0.325402713993213,0.5851546275309609,-0.3260913281472055,3.7642972572130162,-0.26121496972662217,-0.2458655949026061,-1.0116477158131016
5.0,2008.0,4,7000000.0,99.0,1379.0,2345941.0,177.0,68.18,192,0.0,-0.5444473037429494,-0.2684688137515889,-0.1668141489132912,-0.33008993563149785,-0.36900393857805364,1.4241469565496028,0.6289641552978167
6.0,2013.0,4,23000000.0,100.0,19.0,36686.0,66.0,46.94,191,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
4.0,2007.0,3,26000000.0,102.0,1607.0,6881022.0,40.0,7.2,192,0.0,-0.5391258935870482,1.1375138867838501,-0.44822754712344987,-0.10143975951091391,-0.29521549555362214,-0.017484352693840192,-0.5832665110806073
3.0,2007.0,4,20000000.0,124.0,1747.0,19661987.0,186.0,63.47,192,0.0,-0.4540905814308443,-0.445083693423055,-0.06980853221699171,0.19125733898554834,-0.40263591933435294,0.2722274797103332,0.6030723421225733
7.0,2002.0,3,60000000.0,101.0,2629.0,43061982.0,203.0,41.56,175,0.0,0.3273345728863482,1.7353035642450012,0.1938210894078268,0.15902171019486103,-0.25304002553960125,-0.5474986887375256,0.17483558982578512
2.0,2000.0,4,36000000.0,104.0,2204.0,23360779.0,124.0,28.19,55,0.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
10.0,2008.0,4,2500000.0,101.0,568.0,13011160.0,188.0,66.86,192,0.0,-0.41703097417892504,-0.5383336597624686,-0.540317319048264,1.0717045682871484,-0.25942899376461914,-0.7834078327612255,-2.272165509306865
3.0,2010.0,3,16000000.0,116.0,2215.0,19068240.0,168.0,28.42,58,0.0,-0.5847440955718413,-0.6741569527017205,-0.3834831706251182,0.1741126122282133,-0.6087716583363125,-0.14512962536943633,0.8683004702768145
9.0,2000.0,2,30000000.0,113.0,2803.0,115719751.0,172.0,66.72,192,0.0,-0.5258028520016786,-0.16356070657197044,-0.14859134379496894,-0.07348700234338881,-0.2820705315183874,3.0079790034438307,0.3397504098244535
9.0,2006.0,4,18000000.0,105.0,13.0,70644.0,95.0,51.25,79,0.0,0.4658185430222253,1.4658837473566892,0.4326124317886744,-0.00414743613065655,0.11941750850629317,-0.25562553926428583,-0.15768711577025007
10.0,2007.0,4,27500000.0,122.0,2250.0,9736045.0,187.0,49.27,164,0.0,-0.482321766715716,-0.32781170647254776,0.5881440477338187,0.24754004860353732,-0.04532644775453457,-0.03178838819255905,0.8691151635904809
4.0,2023.0,4,86203077.0,93.0,3378.0,17297895.0,349.0,57.3,192,0.0,-0.15475957348369507,0.7239085269700278,0.37850250887633197,-0.6847694444655751,-0.7898455412111598,-0.3759279196470004,-0.9911232619707753
2.0,2007.0,4,10000000.0,80.0,2702.0,20342161.0,22.0,47.0,192,0.0,-0.40181098756607625,-0.5383917282502814,-0.5330877127137615,-0.7800182487981109,1.457847658341868,-0.16634602385180353,-1.1944060568671007
11.0,2005.0,3,40000000.0,135.0,2433.0,29077547.0,210.0,48.0,192,0.0,-0.5230753838772262,-0.8660312468299417,-0.49018242343357715,0.2110017264531207,-0.6202506362043219,-0.2891707150859443,0.9380062464702931
3.0,2010.0,4,32000000.0,111.0,2521.0,13942007.0,185.0,22.84,192,0.0,-0.5563041277788509,1.6462204554724078,0.2518469870241746,-0.1934638708360513,-0.1599841684108351,-0.25330441603136367,-0.14467174942662175
10.0,2000.0,4,4500000.0,102.0,93.0,3635482.0,170.0,76.68,192,0.0,-0.4540905814308443,-0.445083693423055,-0.06980853221699171,0.19125733898554834,-0.40263591933435294,0.2722274797103332,0.6030723421225733
9.0,2010.0,4,60000000.0,97.0,3209.0,60128566.0,122.0,22.84,43,0.0,-0.4646479438295951,1.439858929140392,0.8282530033013394,-0.5661694236445067,-1.0202372141249219,0.0903813431470178,-0.6362549864462285
9.0,2004.0,4,50000000.0,94.0,3284.0,51201453.0,159.0,21.78,40,0.0,-0.49287912911446685,1.557130916090899,1.4862055832521497,-0.5098867140265179,-0.6629277425451033,-0.21363452475587444,-0.3702121649783209
9.0,2007.0,4,45000000.0,95.0,2848.0,50648679.0,113.0,25.81,192,0.0,-0.4646479438295951,1.439858929140392,0.8282530033013394,-0.5661694236445067,-1.0202372141249219,0.0903813431470178,-0.6362549864462285
9.0,2012.0,4,65000000.0,95.0,3016.0,42345531.0,92.0,30.03,192,1.0,-0.49287912911446685,1.557130916090899,1.4862055832521497,-0.5098867140265179,-0.6629277425451033,-0.21363452475587444,-0.3702121649783209
9.0,2011.0,3,8000000.0,91.0,126.0,163265.0,142.0,39.9,192,0.0,-0.5847440955718413,-0.6741569527017205,-0.3834831706251182,0.1741126122282133,-0.6087716583363125,-0.14512962536943633,0.8683004702768145
2.0,2002.0,0,20000000.0,72.0,2626.0,48430258.0,123.0,45.85,197,1.0,2.8902339788554867,-0.12691149470889987,0.36456211419199325,-0.010756097882250492,-0.15745402651900609,0.16133933562758757,-0.14148368872152955
12.0,2008.0,4,45000000.0,129.0,1077.0,22951340.0,254.0,67.3,192,0.0,-0.5847440955718413,-0.6741569527017205,-0.3834831706251182,0.1741126122282133,-0.6087716583363125,-0.14512962536943633,0.8683004702768145
8.0,2015.0,3,18000000.0,101.0,2064.0,26839498.0,236.0,63.32,192,0.0,-0.3706255967437438,-0.9444708279679704,-0.6803057425228278,-0.06446391823528858,-0.27114866422456047,-0.1275126786145059,0.35775347770892696
9.0,2013.0,4,38000000.0,119.0,3117.0,42025135.0,208.0,56.49,192,1.0,0.039242475532933724,2.1437411259986714,0.13977362633545717,-0.014988640429814909,-0.3404654654755615,-0.3368884945518384,0.214679224743207
1.0,2014.0,3,25000000.0,100.0,2867.0,134938200.0,168.0,21.86,192,0.0,-0.49997388701817147,0.6681574562408482,-0.9892920551879966,-0.5457859579585538,1.6150121555291712,-0.2983127095315272,-0.970921495999848
1.0,2016.0,3,40000000.0,102.0,3192.0,91221830.0,148.0,17.53,192,1.0,-0.49997388701817147,0.6681574562408482,-0.9892920551879966,-0.5457859579585538,1.6150121555291712,-0.2983127095315272,-0.970921495999848
10.0,2001.0,3,47000000.0,132.0,2770.0,30165536.0,31.0,43.0,192,0.0,-0.413649856697088,-0.6476884266601306,-0.5553836845960467,0.155249900827913,-0.17273627929688484,1.60036045799623,-0.0011660439579148731
9.0,2008.0,4,60000000.0,110.0,3152.0,40081410.0,175.0,20.78,192,0.0,-0.3491313147148938,-0.2595676096636497,1.268196277014957,-0.4766978289950284,1.7451029885487546,-0.4156822248498181,-0.5186337346407812
2.0,2017.0,3,25000000.0,102.0,2931.0,27793018.0,140.0,10.79,192,1.0,-0.4186119657789175,-0.9092072008637989,1.4904088778833882,-0.1878828922229039,-1.0388031408657108,-0.30647913579740066,0.7374649148764018
4.0,2011.0,2,90000000.0,96.0,3842.0,143619809.0,181.0,70.56,192,0.0,2.6745539150961037,-0.609295649238196,-0.3421045133830267,-0.2921808847846369,0.10868593309185748,-0.09598643307693322,-0.5195108584038322
4.0,2014.0,0,130000000.0,101.0,3975.0,131538435.0,149.0,49.0,192,1.0,2.6745539150961037,-0.609295649238196,-0.3421045133830267,-0.2921808847846369,0.10868593309185748,-0.09598643307693322,-0.5195108584038322
11.0,2012.0,2,145000000.0,97.0,3672.0,103412758.0,198.0,71.01,192,0.0,2.8007397650999857,0.39607645364976024,-0.6732255133473961,0.457795210847582,0.19242077705267122,-0.06858127193601742,1.17679964560903
8.0,2011.0,3,93000000.0,120.0,3691.0,176760185.0,313.0,80.26,192,0.0,-0.5694317150747423,1.2701720597566324,0.17406165945639762,0.333465518499968,-0.1102400950042628,-0.09555926930691389,1.265151664643811
2.0,2016.0,3,20000000.0,107.0,2915.0,36880033.0,161.0,52.65,192,0.0,-0.2668157319899622,0.5263150004760078,0.30962902090490335,2.3982407986157956,-0.12248437906466624,0.18936074075187742,-0.37717200864059697
7.0,2002.0,4,80000000.0,117.0,2332.0,104454762.0,250.0,79.7,192,0.0,-0.4649660331393249,-0.48965529659885554,0.5508774971666491,0.09580422160164176,1.7219349703504572,-0.056917676421914865,0.7964848192783651
11.0,2018.0,3,210000000.0,139.0,3503.0,105487148.0,195.0,16.58,191,0.0,0.01506193714397327,1.376258148544845,0.019866344570865925,0.660247569849331,-0.0686432476319579,-0.24733915239275736,1.4519506986275614
2.0,2014.0,3,120000000.0,117.0,3372.0,58607007.0,263.0,49.47,192,0.0,-0.5389483942024598,1.4843768653461,0.21458043645700503,-0.34519969783794685,1.6072772496941568,-0.2784337042607195,-0.21730209373873755
8.0,2012.0,3,2500000.0,90.0,209.0,3325038.0,33.0,67.0,192,0.0,-0.40388562376889864,-0.5230055422280062,-0.5687510860847242,-0.4013956804052179,1.2855135873114092,0.05959492743801499,0.38796929738941066
3.0,2005.0,2,80000000.0,91.0,3776.0,128200012.0,217.0,64.0,192,0.0,2.493284640353561,-0.25506003265058963,-0.50695794478588,-0.49452154671000564,-0.3080489724791239,-0.3011066438748261,-0.1514365662569915
9.0,2001.0,4,57000000.0,106.0,2525.0,17008282.0,161.0,53.2,192,0.0,-0.39242186973622933,-0.6369579875512763,-0.17650778502545064,0.2281464532104557,-0.41411489720236233,0.12818638999382523,0.6727781183160519
6.0,2012.0,3,75000000.0,123.0,3470.0,38518613.0,273.0,42.77,192,0.0,-0.5012791108847406,-1.1735440872466358,-0.9939803809309543,-0.08160864499262357,-0.47728440322651994,-0.5448697836942754,0.6229816058631681
8.0,2007.0,4,6000000.0,101.0,59.0,714943.0,142.0,81.83,192,0.0,-0.43229430843835875,-0.7525965338397491,-0.5736064897143689,-0.10135303246019595,-0.2596696863565511,0.016528411102002028,0.2880477015154483
5.0,2019.0,4,41000000.0,121.0,3610.0,96368160.0,450.0,86.82,191,0.0,-0.37377741799495856,-0.532049880371658,-0.1582849799071284,0.48474938649856464,-0.3271814901426961,1.7120184368880533,0.38356437284268874
10.0,2008.0,4,18000000.0,114.0,826.0,5700626.0,176.0,58.89,191,0.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
12.0,2006.0,2,24000000.0,102.0,3019.0,70270943.0,220.0,75.55,192,0.0,-0.6426102031950447,0.9380803707395405,-0.6230184913875264,-0.09585764479194067,-0.21183944139075062,1.292180270869879,0.8524487161650689
12.0,2016.0,3,200000000.0,134.0,4157.0,533539991.0,513.0,82.11,192,0.0,0.06747366081780536,2.0264691390481637,-0.5181789536153532,-0.07127135004780388,-0.6977749370553799,-0.032872626648946246,-0.051363596724700554
11.0,2008.0,4,28000000.0,99.0,2798.0,67300955.0,196.0,74.31,192,0.0,-0.41916672114246734,-0.3765481381239736,-0.495821162146592,-0.6282824217962154,-0.3094137597631234,-0.14121673562244771,-1.1217757125549845
9.0,2005.0,3,10000000.0,112.0,1661.0,17380866.0,117.0,64.38,192,0.0,-0.5012791108847406,-1.1735440872466358,-0.9939803809309543,-0.08160864499262357,-0.47728440322651994,-0.5448697836942754,0.6229816058631681
2.0,2002.0,3,70000000.0,98.0,2762.0,18990798.0,147.0,5.1,114,0.0,-0.6184296648060842,1.7055633481933665,-0.5031112096229351,-0.7710938550710864,-0.4836616592343543,1.2026309287107981,-0.38482275771928576
11.0,2017.0,3,22000000.0,122.0,1669.0,11962778.0,41.0,58.0,33,0.0,-0.4649660331393249,-0.48965529659885554,0.5508774971666491,0.09580422160164176,1.7219349703504572,-0.056917676421914865,0.7964848192783651
3.0,2000.0,4,25000000.0,115.0,2641.0,55973336.0,121.0,36.46,192,0.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
10.0,2015.0,4,13000000.0,118.0,862.0,14677674.0,361.0,92.17,47,0.0,-0.482321766715716,-0.32781170647254776,0.5881440477338187,0.24754004860353732,-0.04532644775453457,-0.03178838819255905,0.8691151635904809
6.0,2017.0,4,20000000.0,101.0,3162.0,22105643.0,214.0,46.12,192,0.0,-0.41916672114246734,-0.3765481381239736,-0.495821162146592,-0.6282824217962154,-0.3094137597631234,-0.14121673562244771,-1.1217757125549845
6.0,2003.0,2,25000000.0,81.0,3041.0,39402572.0,115.0,39.53,192,0.0,2.9736989635425872,-0.6262986292538154,-0.24593509611384282,-0.26647735510308734,-0.025966771409213607,-0.23840082269725152,-0.3868025531351759
11.0,2000.0,0,30000000.0,78.0,2937.0,76507756.0,25.0,62.0,192,0.0,2.482231689260492,-0.6464946143886401,-0.5490798989826942,-0.34621472576687934,-0.08597082804209254,-0.3693024484401949,-0.3239885064430696
4.0,2000.0,4,60000000.0,127.0,3155.0,61322858.0,131.0,38.89,192,0.0,-0.43820161759042703,-0.41493278819816426,0.5919571509622407,1.5680238459401075,-0.1111449468116207,-0.6680341255504961,0.3293443165692625
3.0,2015.0,4,50000000.0,114.0,3171.0,26461644.0,221.0,59.0,192,0.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
10.0,2003.0,3,60000000.0,127.0,2815.0,49443628.0,200.0,70.72,192,0.0,-0.4649660331393249,-0.48965529659885554,0.5508774971666491,0.09580422160164176,1.7219349703504572,-0.056917676421914865,0.7964848192783651
10.0,2013.0,4,30000000.0,91.0,3026.0,19316646.0,152.0,12.91,192,0.0,-0.3491313147148938,-0.2595676096636497,1.268196277014957,-0.4766978289950284,1.7451029885487546,-0.4156822248498181,-0.5186337346407812
2.0,2006.0,4,17000000.0,122.0,1611.0,6855137.0,161.0,41.0,192,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
9.0,2013.0,4,38000000.0,123.0,2308.0,26947624.0,280.0,86.7,191,0.0,-0.623965751453774,1.0429884779191592,-0.6047956862692041,0.16074528849616834,-0.12490603433108438,2.8760123177641073,0.5632349706917056
8.0,2001.0,3,90000000.0,90.0,3118.0,226164286.0,157.0,49.64,192,0.0,-0.5282050723030433,0.7854294431913553,-0.3313394752371864,-0.48950324834056474,1.9723216271089898,-0.6023285774344194,-0.7048786745319405
8.0,2007.0,3,180000000.0,91.0,3778.0,140125968.0,190.0,21.55,192,0.0,-0.5282050723030433,0.7854294431913553,-0.3313394752371864,-0.48950324834056474,1.9723216271089898,-0.6023285774344194,-0.7048786745319405
8.0,2003.0,3,80000000.0,117.0,3220.0,116934650.0,203.0,47.48,192,0.0,0.04554525801625577,1.5904629541343127,0.06038512157147328,-0.018417646488584103,1.6488740970664617,-0.430213587346563,-0.030503059754986895
3.0,2014.0,4,35000000.0,110.0,2486.0,10508518.0,144.0,25.31,192,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
4.0,2012.0,4,33000000.0,95.0,2271.0,17142080.0,139.0,59.1,192,0.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
2.0,2013.0,3,28000000.0,115.0,3223.0,71399120.0,181.0,16.83,192,0.0,-0.6129752808567129,-0.5568849657512134,0.2744694093256922,0.2303953218462023,-0.251462186756494,-0.44914549327232867,1.134343291744722
2.0,2012.0,4,85000000.0,115.0,3121.0,126373434.0,231.0,52.84,192,0.0,-0.5673570788719199,1.2547858737343573,0.20972503282736035,-0.04515704989292494,0.06209397602619625,-0.3215002205967324,-0.3172236896126998
4.0,2005.0,3,130000000.0,124.0,3200.0,68671925.0,210.0,38.47,74,0.0,0.0782169827172219,1.327521716893419,-1.0640988653095447,-0.21557490055042178,-0.33273055964054665,-0.35676749982264616,-0.5389401775179036
7.0,2010.0,3,130000000.0,100.0,3612.0,118311368.0,295.0,62.43,192,0.0,-0.5673570788719199,1.2547858737343573,0.20972503282736035,-0.04515704989292494,0.06209397602619625,-0.3215002205967324,-0.3172236896126998
10.0,2017.0,3,6500000.0,120.0,1362.0,6423605.0,17.0,42.88,192,0.0,-0.4354461296895735,-0.3401755862434365,-0.05158572709866951,0.44786027227365727,-0.3157025122746867,1.8560595266045612,0.3138585966492101
5.0,2015.0,3,110000000.0,114.0,3812.0,155190832.0,297.0,48.15,192,0.0,0.0281895244398647,1.7523065442606205,0.0976516721386429,0.13331818051331149,-0.11838732103853018,-0.4050842991172072,0.04212728455712895
2.0,2011.0,4,30000000.0,109.0,2789.0,23209310.0,206.0,31.92,15,0.0,0.01506193714397327,1.376258148544845,0.019866344570865925,0.660247569849331,-0.0686432476319579,-0.24733915239275736,1.4519506986275614
8.0,2016.0,4,19000000.0,89.0,3135.0,97685686.0,277.0,79.75,192,0.0,1.497647601416877,-0.0763671557290485,-0.33095966080162575,-0.23478722700303467,-0.34514608441179273,-0.3695363269961629,-0.6427317994601277
7.0,2012.0,4,45000000.0,131.0,2635.0,47382068.0,236.0,51.56,192,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
